Name,Price,Category
Batavus Finez E-go® Power RT He 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Green's Dorset Wave 500Wh 10-G Deore,"3.299,95 EUR",E-Räder
Green's Dorset Wave 500Wh 10-G Deore,"3.299,95 EUR",E-Räder
Green's Dorset Herren 500Wh 10-G Deore,"3.299,95 EUR",E-Räder
Green's Dorset Herren 500Wh 10-G Deore,"3.299,95 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7+Belt"" Schimano Nexus 7 Gänge, Rh.: 54cm /WALNUT BROWN/ mit Akku 400 Wh","3.300,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium i MN7+Belt"" Schimano Nexus 7 Gänge, Rh.: 54cm /WALNUT BROWN/ mit Akku 400 Wh","3.300,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7+Belt"" Schimano Nexus 7 Gänge, Rh.: 54cm /CHARCOAL BLACK/ mit Akku 400 Wh","3.300,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium i MN7+Belt"" Schimano Nexus 7 Gänge, Rh.: 54cm /CHARCOAL BLACK/ mit Akku 400 Wh","3.300,00 EUR",E-Räder
"Herren XL E-Bike 28 Zoll Qwic ""Premium i MN7+Belt"" Schimano Nexus 7 Gänge, Rh.: 59cm /CHARCOAL BLACK/ mit Akku 400 Wh","3.300,00 EUR",E-Räder
Batavus Finez E-go Power DA 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power DA 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power DA 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power DA 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 53cm /CHALK WHITE/ mit Akku 525 Wh","3.399,00 EUR",E-Räder
"Damen E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 48cm /orange/ mit Akku 525 Wh","3.399,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 48cm /orange/ mit Akku 525 Wh","3.399,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 48cm /schwarz/ mit Akku 525 Wh","3.399,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 48cm /CHALK WHITE/ mit Akku 525 Wh","3.399,00 EUR",E-Räder
Batavus Finez E-go Power Sport HE 625Wh 10-G,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power HE 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power HE 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power HE 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power HE 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power Sport HE 625Wh 10-G,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power Sport HE 625Wh 10-G,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power DA 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power DA 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power DA 625Wh 8-G Nexus,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power Sport DA 625 10-G Deore,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power Sport DA 625 10-G Deore,"3.399,00 EUR",E-Räder
Batavus Finez E-go Power Sport DA 625 10-G Deore,"3.399,00 EUR",E-Räder
Green's Carlton Damen 625Wh 8-G Nexus,"3.399,95 EUR",E-Räder
Green's Carlton Herren 625Wh 8-G Nexus,"3.399,95 EUR",E-Räder
Green's Carlton Damen 625Wh 8-G Nexus,"3.399,95 EUR",E-Räder
Green's Carlton Herren 625Wh 8-G Nexus,"3.399,95 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium MA8Tour"" Schimano Alfine 8 Gänge + Schaltsensor, Rh.: 54cm /OCEAN BLUE/ mit Akku 417 Wh","3.400,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MA8Tour"" Schimano Alfine 8 Gänge + Schaltsensor, Rh.: 54cm /OCEAN BLUE/ mit Akku 417 Wh","3.400,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium MA8Tour"" Schimano Alfine 8 Gänge + Schaltsensor, Rh.: 48cm /OCEAN BLUE/ mit Akku 417 Wh","3.400,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MA8Tour"" Schimano Alfine 8 Gänge + Schaltsensor, Rh.: 54cm /MATTE BLACK/ mit Akku 417 Wh","3.400,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 53cm /schwarz/ mit Akku 525 Wh","3.400,00 EUR",E-Räder
"Damen E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 48cm /schwarz/ mit Akku 525 Wh","3.400,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 53cm /orange/ mit Akku 735 Wh","3.400,00 EUR",E-Räder
"E-Bike GEPIDA ""BONUM EDGE 28"" W 10S D"" 28 Zoll, SHIMANO 10 Gänge, Rh.: 49cm, Akku  500Wh /weiß/","3.499,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7+Belt"" Schimano Nexus 7 Gänge, Rh.: 54cm /CHARCOAL BLACK/ mit Akku 540 Wh","3.550,00 EUR",E-Räder
"E-Bike GEPIDA ""BONUM EDGE 28"" W 8C D"" 28 Zoll, SHIMANO 8 Gänge, Rh.: 53cm, Akku  500Wh /schwarz/","3.599,00 EUR",E-Räder
Batavus Finez E-go Power Excl HE 625Wh 8-G Nexus,"3.749,00 EUR",E-Räder
Batavus Finez E-go Power Excl HE 625Wh 8-G Nexus,"3.749,00 EUR",E-Räder
Batavus Finez E-go Power Excl DA 625 8-G Nexus,"3.749,00 EUR",E-Räder
Batavus Finez E-go Power Excl DA 625 8-G Nexus,"3.749,00 EUR",E-Räder
Batavus Finez E-go Power Excl DA 625 8-G Nexus,"3.749,00 EUR",E-Räder
Batavus Finez E-go® Power Excl R Wa 625Wh 8G Nex,"3.749,00 EUR",E-Räder
Batavus Finez E-go® Power Excl R Wa 625Wh 8G Nex,"3.749,00 EUR",E-Räder
Batavus Finez E-go® Power Excl R Wa 625Wh 8G Nex,"3.749,00 EUR",E-Räder
Batavus Finez E-go® Power Excl R Hr 625Wh 8G Nex,"3.749,00 EUR",E-Räder
Batavus Finez E-go® Power Excl R Hr 625Wh 8G Nex,"3.749,00 EUR",E-Räder
Batavus Finez E-go® Power Excl R Hr 625Wh 8G Nex,"3.749,00 EUR",E-Räder
Batavus Suerte E-go® Herren 500Wh 11-G Alfine,"3.749,00 EUR",E-Räder
Batavus Suerte E-go® Herren 500Wh 11-G Alfine,"3.749,00 EUR",E-Räder
Batavus Suerte E-go® Herren 500Wh 11-G Alfine,"3.749,00 EUR",E-Räder
Batavus Suerte E-go® Damen 500Wh 11-G Alfine,"3.749,00 EUR",E-Räder
Batavus Suerte E-go® Damen 500Wh 11-G Alfine,"3.749,00 EUR",E-Räder
Batavus Suerte E-go® Damen 500Wh 11-G Alfine,"3.749,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 48cm /orange/ mit Akku 735 Wh","3.800,00 EUR",E-Räder
"Damen E-Bike 28 Zoll Qwic ""Performance RD11"" Schimano 11 Gang, Rh.: 48cm /schwarz/ mit Akku 735 Wh","3.800,00 EUR",E-Räder
"E-Bike GEPIDA ""BONUM PRO 28"" W10S INT"" 28 Zoll, SHIMANO 10 Gänge, Rh.: 46cm, Akku  625Wh /sweiß/","3.999,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11Speed"" Schimano 11 Gang, Rh.: 53cm /orange/ inkl.  Akku 525 Wh","3.999,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11Speed"" Schimano 11 Gang, Rh.: 48cm /orange/ inkl.  Akku 525 Wh","3.999,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11Speed"" Schimano 11 Gang, Rh.: 48cm /schwarz-matt/ inkl.  Akku 525 Wh","3.999,00 EUR",E-Räder
"Damen E-Bike 28 Zoll Qwic ""Performance RD11Speed"" Schimano 11 Gang, Rh.: 48cm /orange/ inkl.  Akku 525 Wh","3.999,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance RD11Speed"" Schimano 11 Gang, Rh.: 53 cm /schwarz-matt/ inkl.  Akku 525 Wh","3.999,00 EUR",E-Räder
"Damen E-Bike 28 Zoll Qwic ""Performance RD11Speed"" Schimano 11 Gang, Rh.: 48cm /schwarz-matt/ inkl.  Akku 525 Wh","3.999,00 EUR",E-Räder
"E-Bike GEPIDA ""CASSIS GRAVEL 28"" M20S"" 28 Zoll, SHIMANO 20 Gänge, Rh.: 51cm, Akku 200Wh /metalic grün/","4.199,00 EUR",E-Räder
Herren E-Bike 28 Zoll Qwic ``Performance MN380``stufenlose Schaltsystem Rh.: 48cm /STEEL BLUE/ inkl Akku 525 Wh,"4.199,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance MD11Speed"" Schimano Kettenschaltung 11 Gang + Schaltsensor, Rh.: 53cm /antracite/ inkl.  Akku 525 Wh","4.400,00 EUR",E-Räder
"Damen E-Bike 28 Zoll Qwic ""Performance MD11Speed"" Schimano Kettenschaltung 11 Gang + Schaltsensor, Rh.: 48cm /antracite/ inkl.  Akku 525 Wh","4.400,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance MD11Speed"" Schimano Kettenschaltung 11 Gang + Schaltsensor, Rh.: 48cm /antracite/ inkl.  Akku 525 Wh","4.400,00 EUR",E-Räder
"E-Tandem GEPIDA ""THORIS"" 28 Zoll, Kettenschaltung 10 Gänge, Akku  500Wh /Graphit/","4.499,00 EUR",E-Räder
"E-Bike GEPIDA ""CARGO 28""W NUV330"" 26 Zoll, NUVINCI, Rh.: 48cm, Akku  400Wh /Graphit/","4.500,00 EUR",E-Räder
"E-Bike GEPIDA ""CASSIS 105"" 28 Zoll, SHIMANO 22 Gänge, Rh.: 51cm, Akku 200Wh /graphit-lime/","4.599,00 EUR",E-Räder
"E-Bike GEPIDA ""CASSIS  28"" M22S"" 28 Zoll, SHIMANO 22 Gänge, Rh.: 51cm, Akku 200Wh /graphit-blau/","4.599,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 48cm /ASPHALT BLACK/ mit Akku 522Wh","4.699,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 54cm /ASPHALT BLACK/ mit Akku 522Wh","4.699,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 54cm /ASPHALT BLACK/ mit Akku 522Wh","4.699,00 EUR",E-Räder
"Damen XL E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 60cm /ASPHALT BLACK/ mit Akku 522Wh","4.699,00 EUR",E-Räder
"Herren XL E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 60cm /ASPHALT BLACK/ mit Akku 522Wh","4.699,00 EUR",E-Räder
"Damen XL E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 60cm /FOG WHITE/ mit Akku 522Wh","4.699,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 54cm /FOG WHITE/ mit Akku 522Wh","4.699,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 48 cm /FOG WHITE/ mit Akku 522Wh","4.699,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance MD11Speed"" Schimano Kettenschaltung 11 Gang + Schaltsensor, Rh.: 48cm /antracite/ inkl.  Akku 735 Wh","4.800,00 EUR",E-Räder
"E-Bike GEPIDA ""CARGO 28""W NUV330"" 26 Zoll, NUVINCI, Rh.: 48cm, Akku  800Wh /Graphit/","4.899,00 EUR",E-Räder
"Damen E-Bike 28 Zoll Qwic ""Performance MA11Speed"" Schimano Nabenschaltung 11 Gang + Schaltsensor, Rh.: 48cm /orange/ inkl.  Akku 525 Wh","4.899,00 EUR",E-Räder
"Damen E-Bike 28 Zoll Qwic ""Performance MA11Speed"" Schimano Nabenschaltung 11 Gang + Schaltsensor, Rh.: 48cm /schwarz/ inkl.  Akku 525 Wh","4.899,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance MA11Speed"" Schimano Nabenschaltung 11 Gang + Schaltsensor, Rh.: 48cm /orange/ inkl.  Akku 525 Wh","4.899,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance MA11Speed"" Schimano Nabenschaltung 11 Gang + Schaltsensor, Rh.: 53cm /orange/ inkl.  Akku 525 Wh","4.899,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance MA11Speed"" Schimano Nabenschaltung 11 Gang + Schaltsensor, Rh.: 48cm /schwarz/ inkl.  Akku 525 Wh","4.899,00 EUR",E-Räder
"Herren E-Bike 28 Zoll Qwic ""Performance MA11Speed"" Schimano Nabenschaltung 11 Gang + Schaltsensor, Rh.: 53cm /schwarz/ inkl.  Akku 525 Wh","4.899,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium Q MN8Belt"" Schimano Nexus 8 Gänge, Rh.: 54cm /FOG WHITE/ mit Akku 522Wh","5.099,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium Q MN8Belt"" Schimano Nexus 8 Gänge, Rh.: 48cm /FOG WHITE/ mit Akku 522Wh","5.099,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium Q MN8Belt"" Schimano Nexus 8 Gänge, Rh.: 54cm /ASPHALT BLACK/ mit Akku 522Wh","5.099,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium Q MN8Belt"" Schimano Nexus 8 Gänge, Rh.: 48cm /ASPHALT BLACK/ mit Akku 522Wh","5.099,00 EUR",E-Räder
"Damen XL E-Bike 28 Zoll Qwic ""Premium Q MN8Belt"" Schimano Nexus 8 Gänge, Rh.: 60cm /FOG WHITE/ mit Akku 522Wh","5.099,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium Q MN8"" Schimano Nexus 8 Gänge, Rh.: 48 cm /FOG WHITE/ mit Akku 756Wh","5.100,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium Q MN8Belt"" Schimano Nexus 8 Gänge, Rh.: 54cm /ASPHALT BLACK/ mit Akku 756Wh","5.499,00 EUR",E-Räder
"E-Tandem GEPIDA ""THORIS VOYAGE"" 28 Zoll, Kettenschaltung 11Gänge, 2 Akku x 500Wh /Graphit/","5.499,00 EUR",E-Räder
"E-Bike GEPIDA ""CASSIS PRO 28"" M22S"" 28 Zoll, SHIMANO 22 Gänge, Rh.: 51cm, Akku  200Wh /graphit-lime/","6.699,00 EUR",E-Räder
Ki-Sitzauflagenset BBF ``Seattle`` - Sitzauflagenset,"39,00 EUR",Bakfiets und Seniorenräder
"Regenhaube ""Bakfietspyjama"" für Popal Troy Vogue Bakfietsen","75,00 EUR",Bakfiets und Seniorenräder
Regenhaube Regenverdeck Regendach Regenplane für Elektro Bakfiets Troy /schwarz/,"150,00 EUR",Bakfiets und Seniorenräder
Dreirad Marke ``Popal`` Senioren Lastenfahrrad 24 Zoll 6 Gang /silber/,"599,00 EUR",Bakfiets und Seniorenräder
Dreirad Marke ``Popal`` Senioren Lastenfahrrad 24 Zoll 6 Gang /grau matt/,"599,00 EUR",Bakfiets und Seniorenräder
Dreirad Marke ``Popal`` Senioren Lastenfahrrad 24 Zoll 6 Gang /schwarz/,"599,00 EUR",Bakfiets und Seniorenräder
Dreirad Marke ``Popal`` Senioren Lastenfahrrad 24 Zoll 6 Gang /rot/,"599,00 EUR",Bakfiets und Seniorenräder
"Shoppingrad BBF ``Meersburg`` 3-Gang - 24``, RH 42 cm Tiefeinsteiger /blau/","799,00 EUR",Bakfiets und Seniorenräder
"BAKFIETS POPAL ``Cangoo Groovy``Nabenschaltung 7 Gang, schwarz,  24 Zoll  4 x Plätze","1.299,00 EUR",Bakfiets und Seniorenräder
"Shoppingdreirad BBF ``Konstanz`` 7-Gang - 24`` / 26``, RH 48 cm Tiefeinsteiger /blau/","1.499,00 EUR",Bakfiets und Seniorenräder
"Shoppingdreirad BBF ``Konstanz`` 7-Gang - 24`` / 26``, RH 48 cm Tiefeinsteiger /silber/","1.499,00 EUR",Bakfiets und Seniorenräder
"Transportrad BBF BAKFIETS 7 Gang schwarz - 2 x 20`` / 24``, RH 38 cm","1.499,00 EUR",Bakfiets und Seniorenräder
Elektro Transportrad Dreirad Cango ``Tour`` BAKFIETS 6 Gang 24 Zoll /schwarz-natur/,"2.100,00 EUR",Bakfiets und Seniorenräder
Elektro Transportrad Dreirad Cango ``Tour`` BAKFIETS 6 Gang 24 Zoll /schwarz/,"2.100,00 EUR",Bakfiets und Seniorenräder
Elektro Transportrad Dreirad Cango ``Travel`` BAKFIETS 6 Gang 24 Zoll /blau-natur/,"2.150,00 EUR",Bakfiets und Seniorenräder
Elektro Transportrad Dreirad Cango ``Travel`` BAKFIETS 6 Gang 24 Zoll /schwarz-natur/,"2.150,00 EUR",Bakfiets und Seniorenräder
Elektro Transportrad Dreirad Cango ``Travel`` BAKFIETS 6 Gang 24 Zoll /schwarz-schwarz/,"2.150,00 EUR",Bakfiets und Seniorenräder
"E-BAKFIETS  ``Base``Kettenschaltung 7 Gang, schwarz  26 Zoll  4 x Plätze inkl Regendach Polstersitze","2.200,00 EUR",Bakfiets und Seniorenräder
"Bakfiets Cangoo Groovy Elektrisch 24 Zoll, 6 Gang, 4 Plätze /natur-petrol/","2.299,00 EUR",Bakfiets und Seniorenräder
"Bakfiets Cangoo Groovy Elektrisch 24 Zoll, 6 Gang, 4 Plätze /schwarz/","2.299,00 EUR",Bakfiets und Seniorenräder
E-Bike Troy BAKFIETS 7 G schwarz 20-26 Zoll Transportrad Lastenrad Elektrorad,"2.299,00 EUR",Bakfiets und Seniorenräder
"Popal E-Bike Cango Groovy BAKFIETS 6 Gang, 24 Zoll, 4xPlätze /blau/","2.299,00 EUR",Bakfiets und Seniorenräder
"E-CARGOBIKE  Elektrotransportrad E-Bike VOGUE ``SUPERIOR 3``  BAKFIETS 7 Gang, 20- 26 Zoll, Bafang /schwarz - braun/","2.299,00 EUR",Bakfiets und Seniorenräder
"Elektrotransportrad E-Bike TROY BAKFIETS 7 Gang, schwarz 20-26 Zoll, mit Tür vorne","2.349,00 EUR",Bakfiets und Seniorenräder
"Alu E-CARGOBIKE Elektrotransportrad E-Bike Bimas ``ECARGO3,1`` BAKFIETS 7 Gang","2.399,00 EUR",Bakfiets und Seniorenräder
"Elektrotransportrad Dreirad VOGUE ""Tri-Velo"" 13 Ah/468 Wh LG, Ketten 7G (silber)","2.499,00 EUR",Bakfiets und Seniorenräder
"Elektrotransportrad E-Bike POPAL ""Cityhopper""  BAKFIETS 8 Gang, 26`` Mittelmotor /schwarz/","2.499,00 EUR",Bakfiets und Seniorenräder
Elektrotransportrad E-Bike Cango Easy BAKFIETS 6 Gang 26 Zoll /army/,"2.499,00 EUR",Bakfiets und Seniorenräder
"Elektrotransportrad Dreirad VOGUE ""Tri-Velo"" 13 Ah/468 Wh LG, Ketten 7G (schwarz)","2.499,00 EUR",Bakfiets und Seniorenräder
Elektrotransportrad E-Bike Cango Easy BAKFIETS 6 Gang 26 Zoll /grau-matt/,"2.499,00 EUR",Bakfiets und Seniorenräder
"Elektrotransportrad Dreirad POPAL ""Driewieler Wave"" 13 Ah/468 Wh LG, Naben 8G (schwarz)","2.499,00 EUR",Bakfiets und Seniorenräder
"Shoppingdreirad BBF ``Bregenz`` mit Schachnerantrieb - 24`` / 26``, RH 48 cm /schwarz/","2.699,00 EUR",Bakfiets und Seniorenräder
"Shoppingdreirad BBF ``Bregenz`` mit Schachnerantrieb - 24`` / 26``, RH 48 cm /silber/","2.699,00 EUR",Bakfiets und Seniorenräder
Elektrotransportrad E-Bike Vogue Carry 2 BAKFIETS 7 Gang 26`` Mittelmotor Bafang /schw-schw/,"2.799,00 EUR",Bakfiets und Seniorenräder
Elektrotransportrad E-Bike Vogue Carry 2 BAKFIETS 7 Gang 26`` Mittelmotor Bafang /schw-braun/,"2.799,00 EUR",Bakfiets und Seniorenräder
"E-CARGOBIKE  Elektrotransportrad E-Bike VOGUE ``Carry 3``  BAKFIETS 7 Gang, 26 Zoll, Bafang /schwarz - schwarz/","2.899,00 EUR",Bakfiets und Seniorenräder
"E-CARGOBIKE  Elektrotransportrad E-Bike VOGUE ``Carry 3``  BAKFIETS 7 Gang, 26 Zoll, Bafang /schwarz - braun/","2.899,00 EUR",Bakfiets und Seniorenräder
"E-CARGOBIKE  Elektrotransportrad E-Bike VOGUE ``SUPERIOR DELUXE``  BAKFIETS 8 Gang, 20- 26 Zoll, Bafang /schwarz - braun/","3.099,00 EUR",Bakfiets und Seniorenräder
